# LAr EM cells with |barrel-endcap|=1 and sampling=1
# Source: C:\Users\chrys\Documents\GitHub\cgv-web\JiveXML_516761_840521342.xml
# Total LAr IDs: 27694 | Filtered: 2038
#
# id	barrel-endcap	sampling	region	eta	phi	cell_name	full_id	physical_eta	physical_phi	debug
3252729435073282048	-1	1	1	2	24	EMBC s=1 r=1 η=450 φ=24	4/1/-1/1/1/2/24	-1.462500	0.601320	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252729512382693376	-1	1	1	2	33	EMBC s=1 r=1 η=450 φ=33	4/1/-1/1/1/2/33	-1.462500	0.822214	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252729538152497152	-1	1	1	2	36	EMBC s=1 r=1 η=450 φ=36	4/1/-1/1/1/2/36	-1.462500	0.895845	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252729555332366336	-1	1	1	2	38	EMBC s=1 r=1 η=450 φ=38	4/1/-1/1/1/2/38	-1.462500	0.944932	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252729598282039296	-1	1	1	2	43	EMBC s=1 r=1 η=450 φ=43	4/1/-1/1/1/2/43	-1.462500	1.067651	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252729684181385216	-1	1	1	2	53	EMBC s=1 r=1 η=450 φ=53	4/1/-1/1/1/2/53	-1.462500	1.313088	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252729692771319808	-1	1	1	2	54	EMBC s=1 r=1 η=450 φ=54	4/1/-1/1/1/2/54	-1.462500	1.337631	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252729735720992768	-1	1	1	2	59	EMBC s=1 r=1 η=450 φ=59	4/1/-1/1/1/2/59	-1.462500	1.460350	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252729924699553792	-1	1	1	2	81	EMBC s=1 r=1 η=450 φ=81	4/1/-1/1/1/2/81	-1.462500	2.000311	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252729959059292160	-1	1	1	2	85	EMBC s=1 r=1 η=450 φ=85	4/1/-1/1/1/2/85	-1.462500	2.098486	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252730002008965120	-1	1	1	2	90	EMBC s=1 r=1 η=450 φ=90	4/1/-1/1/1/2/90	-1.462500	2.221204	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252730027778768896	-1	1	1	2	93	EMBC s=1 r=1 η=450 φ=93	4/1/-1/1/1/2/93	-1.462500	2.294835	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252730062138507264	-1	1	1	2	97	EMBC s=1 r=1 η=450 φ=97	4/1/-1/1/1/2/97	-1.462500	2.393010	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252730156627787776	-1	1	1	2	108	EMBC s=1 r=1 η=450 φ=108	4/1/-1/1/1/2/108	-1.462500	2.662991	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252730216757329920	-1	1	1	2	115	EMBC s=1 r=1 η=450 φ=115	4/1/-1/1/1/2/115	-1.462500	2.834796	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252730276886872064	-1	1	1	2	122	EMBC s=1 r=1 η=450 φ=122	4/1/-1/1/1/2/122	-1.462500	3.006602	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252730534584909824	-1	1	1	2	152	EMBC s=1 r=1 η=450 φ=152	4/1/-1/1/1/2/152	-1.462500	3.742913	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252730586124517376	-1	1	1	2	158	EMBC s=1 r=1 η=450 φ=158	4/1/-1/1/1/2/158	-1.462500	3.890175	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252730594714451968	-1	1	1	2	159	EMBC s=1 r=1 η=450 φ=159	4/1/-1/1/1/2/159	-1.462500	3.914719	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252730672023863296	-1	1	1	2	168	EMBC s=1 r=1 η=450 φ=168	4/1/-1/1/1/2/168	-1.462500	4.135612	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252730714973536256	-1	1	1	2	173	EMBC s=1 r=1 η=450 φ=173	4/1/-1/1/1/2/173	-1.462500	4.258331	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252730843822555136	-1	1	1	2	188	EMBC s=1 r=1 η=450 φ=188	4/1/-1/1/1/2/188	-1.462500	4.626486	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252731238959546368	-1	1	1	2	234	EMBC s=1 r=1 η=450 φ=234	4/1/-1/1/1/2/234	-1.462500	5.755496	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252731256139415552	-1	1	1	2	236	EMBC s=1 r=1 η=450 φ=236	4/1/-1/1/1/2/236	-1.462500	5.804583	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252731342038761472	-1	1	1	2	246	EMBC s=1 r=1 η=450 φ=246	4/1/-1/1/1/2/246	-1.462500	6.050020	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3252731350628696064	-1	1	1	2	247	EMBC s=1 r=1 η=450 φ=247	4/1/-1/1/1/2/247	-1.462500	6.074564	[lar_em_global_eta] |be|=1 sampling=1 region=1 eta_idx=2 → global_eta=450 (offset=448)
3287629927003717632	1	1	0	1	0	EMBA s=1 r=0 η=1 φ=0	4/1/1/1/0/1/0	0.007813	0.049087	
3287630296370905088	1	1	0	1	43	EMBA s=1 r=0 η=1 φ=43	4/1/1/1/0/1/43	0.007813	4.270603	
3287630339320578048	1	1	0	1	48	EMBA s=1 r=0 η=1 φ=48	4/1/1/1/0/1/48	0.007813	4.761476	
3287630416629989376	1	1	0	1	57	EMBA s=1 r=0 η=1 φ=57	4/1/1/1/0/1/57	0.007813	5.645049	
3287630468169596928	1	1	0	1	63	EMBA s=1 r=0 η=1 φ=63	4/1/1/1/0/1/63	0.007813	6.234098	
3287632126026973184	1	1	0	2	0	EMBA s=1 r=0 η=2 φ=0	4/1/1/1/0/2/0	0.010938	0.049087	
3287632194746449920	1	1	0	2	8	EMBA s=1 r=0 η=2 φ=8	4/1/1/1/0/2/8	0.010938	0.834486	
3287632340775337984	1	1	0	2	25	EMBA s=1 r=0 η=2 φ=25	4/1/1/1/0/2/25	0.010938	2.503457	
3287632461034422272	1	1	0	2	39	EMBA s=1 r=0 η=2 φ=39	4/1/1/1/0/2/39	0.010938	3.877903	
3287632495394160640	1	1	0	2	43	EMBA s=1 r=0 η=2 φ=43	4/1/1/1/0/2/43	0.010938	4.270603	
3287634359409967104	1	1	0	3	4	EMBA s=1 r=0 η=3 φ=4	4/1/1/1/0/3/4	0.014063	0.441786	
3287634436719378432	1	1	0	3	13	EMBA s=1 r=0 η=3 φ=13	4/1/1/1/0/3/13	0.014063	1.325359	
3287634694417416192	1	1	0	3	43	EMBA s=1 r=0 η=3 φ=43	4/1/1/1/0/3/43	0.014063	4.270603	
3287636601382895616	1	1	0	4	9	EMBA s=1 r=0 η=4 φ=9	4/1/1/1/0/4/9	0.017188	0.932660	
3287636893440671744	1	1	0	4	43	EMBA s=1 r=0 η=4 φ=43	4/1/1/1/0/4/43	0.017188	4.270603	
3287639118233731072	1	1	0	5	46	EMBA s=1 r=0 η=5 φ=46	4/1/1/1/0/5/46	0.020313	4.565127	
3287639212723011584	1	1	0	5	57	EMBA s=1 r=0 η=5 φ=57	4/1/1/1/0/5/57	0.020313	5.645049	
3287641076738818048	1	1	0	6	18	EMBA s=1 r=0 η=6 φ=18	4/1/1/1/0/6/18	0.023438	1.816233	
3287641128278425600	1	1	0	6	24	EMBA s=1 r=0 η=6 φ=24	4/1/1/1/0/6/24	0.023438	2.405282	
3287641317256986624	1	1	0	6	46	EMBA s=1 r=0 η=6 φ=46	4/1/1/1/0/6/46	0.023438	4.565127	
3287641411746267136	1	1	0	6	57	EMBA s=1 r=0 η=6 φ=57	4/1/1/1/0/6/57	0.023438	5.645049	
3287643275762073600	1	1	0	7	18	EMBA s=1 r=0 η=7 φ=18	4/1/1/1/0/7/18	0.026563	1.816233	
3287643327301681152	1	1	0	7	24	EMBA s=1 r=0 η=7 φ=24	4/1/1/1/0/7/24	0.026563	2.405282	
3287643610769522688	1	1	0	7	57	EMBA s=1 r=0 η=7 φ=57	4/1/1/1/0/7/57	0.026563	5.645049	
3287645749663236096	1	1	0	8	50	EMBA s=1 r=0 η=8 φ=50	4/1/1/1/0/8/50	0.029688	4.957826	
3287645809792778240	1	1	0	8	57	EMBA s=1 r=0 η=8 φ=57	4/1/1/1/0/8/57	0.029688	5.645049	
3287645818382712832	1	1	0	8	58	EMBA s=1 r=0 η=8 φ=58	4/1/1/1/0/8/58	0.029688	5.743224	
3287647708168323072	1	1	0	9	22	EMBA s=1 r=0 η=9 φ=22	4/1/1/1/0/9/22	0.032813	2.208932	
3287647854197211136	1	1	0	9	39	EMBA s=1 r=0 η=9 φ=39	4/1/1/1/0/9/39	0.032813	3.877903	
3287648008816033792	1	1	0	9	57	EMBA s=1 r=0 η=9 φ=57	4/1/1/1/0/9/57	0.032813	5.645049	
3287648017405968384	1	1	0	9	58	EMBA s=1 r=0 η=9 φ=58	4/1/1/1/0/9/58	0.032813	5.743224	
3287649932961382400	1	1	0	10	25	EMBA s=1 r=0 η=10 φ=25	4/1/1/1/0/10/25	0.035938	2.503457	
3287650053220466688	1	1	0	10	39	EMBA s=1 r=0 η=10 φ=39	4/1/1/1/0/10/39	0.035938	3.877903	
3287650207839289344	1	1	0	10	57	EMBA s=1 r=0 η=10 φ=57	4/1/1/1/0/10/57	0.035938	5.645049	
3287650216429223936	1	1	0	10	58	EMBA s=1 r=0 η=10 φ=58	4/1/1/1/0/10/58	0.035938	5.743224	
3287651951596011520	1	1	0	11	4	EMBA s=1 r=0 η=11 φ=4	4/1/1/1/0/11/4	0.039063	0.441786	
3287652131984637952	1	1	0	11	25	EMBA s=1 r=0 η=11 φ=25	4/1/1/1/0/11/25	0.039063	2.503457	
3287652252243722240	1	1	0	11	39	EMBA s=1 r=0 η=11 φ=39	4/1/1/1/0/11/39	0.039063	3.877903	
3287654399727370240	1	1	0	12	33	EMBA s=1 r=0 η=12 φ=33	4/1/1/1/0/12/33	0.042188	3.288855	
3287654408317304832	1	1	0	12	34	EMBA s=1 r=0 η=12 φ=34	4/1/1/1/0/12/34	0.042188	3.387030	
3287656461311672320	1	1	0	13	17	EMBA s=1 r=0 η=13 φ=17	4/1/1/1/0/13/17	0.045313	1.718058	
3287656761959383040	1	1	0	13	52	EMBA s=1 r=0 η=13 φ=52	4/1/1/1/0/13/52	0.045313	5.154175	
3287658806363815936	1	1	0	14	34	EMBA s=1 r=0 η=14 φ=34	4/1/1/1/0/14/34	0.048438	3.387030	
3287658849313488896	1	1	0	14	39	EMBA s=1 r=0 η=14 φ=39	4/1/1/1/0/14/39	0.048438	3.877903	
3287658960982638592	1	1	0	14	52	EMBA s=1 r=0 η=14 φ=52	4/1/1/1/0/14/52	0.048438	5.154175	
3287660928077660160	1	1	0	15	25	EMBA s=1 r=0 η=15 φ=25	4/1/1/1/0/15/25	0.051563	2.503457	
3287660996797136896	1	1	0	15	33	EMBA s=1 r=0 η=15 φ=33	4/1/1/1/0/15/33	0.051563	3.288855	
3287661022566940672	1	1	0	15	36	EMBA s=1 r=0 η=15 φ=36	4/1/1/1/0/15/36	0.051563	3.583379	
3287661048336744448	1	1	0	15	39	EMBA s=1 r=0 η=15 φ=39	4/1/1/1/0/15/39	0.051563	3.877903	
3287661108466286592	1	1	0	15	46	EMBA s=1 r=0 η=15 φ=46	4/1/1/1/0/15/46	0.051563	4.565127	
3287661117056221184	1	1	0	15	47	EMBA s=1 r=0 η=15 φ=47	4/1/1/1/0/15/47	0.051563	4.663302	
3287661168595828736	1	1	0	15	53	EMBA s=1 r=0 η=15 φ=53	4/1/1/1/0/15/53	0.051563	5.252350	
3287663195820392448	1	1	0	16	33	EMBA s=1 r=0 η=16 φ=33	4/1/1/1/0/16/33	0.054688	3.288855	
3287663221590196224	1	1	0	16	36	EMBA s=1 r=0 η=16 φ=36	4/1/1/1/0/16/36	0.054688	3.583379	
3287665145735544832	1	1	0	17	4	EMBA s=1 r=0 η=17 φ=4	4/1/1/1/0/17/4	0.057813	0.441786	
3287665326124171264	1	1	0	17	25	EMBA s=1 r=0 η=17 φ=25	4/1/1/1/0/17/25	0.057813	2.503457	
3287665343304040448	1	1	0	17	27	EMBA s=1 r=0 η=17 φ=27	4/1/1/1/0/17/27	0.057813	2.699806	
3287665394843648000	1	1	0	17	33	EMBA s=1 r=0 η=17 φ=33	4/1/1/1/0/17/33	0.057813	3.288855	
3287665472153059328	1	1	0	17	42	EMBA s=1 r=0 η=17 φ=42	4/1/1/1/0/17/42	0.057813	4.172428	
3287665601002078208	1	1	0	17	57	EMBA s=1 r=0 η=17 φ=57	4/1/1/1/0/17/57	0.057813	5.645049	
3287667525147426816	1	1	0	18	25	EMBA s=1 r=0 η=18 φ=25	4/1/1/1/0/18/25	0.060938	2.503457	
3287669672631074816	1	1	0	19	19	EMBA s=1 r=0 η=19 φ=19	4/1/1/1/0/19/19	0.064062	1.914408	
3287669724170682368	1	1	0	19	25	EMBA s=1 r=0 η=19 φ=25	4/1/1/1/0/19/25	0.064062	2.503457	
3287669844429766656	1	1	0	19	39	EMBA s=1 r=0 η=19 φ=39	4/1/1/1/0/19/39	0.064062	3.877903	
3287671828704657408	1	1	0	20	14	EMBA s=1 r=0 η=20 φ=14	4/1/1/1/0/20/14	0.067187	1.423534	
3287671837294592000	1	1	0	20	15	EMBA s=1 r=0 η=20 φ=15	4/1/1/1/0/20/15	0.067187	1.521709	
3287671880244264960	1	1	0	20	20	EMBA s=1 r=0 η=20 φ=20	4/1/1/1/0/20/20	0.067187	2.012583	
3287671923193937920	1	1	0	20	25	EMBA s=1 r=0 η=20 φ=25	4/1/1/1/0/20/25	0.067187	2.503457	
3287672043453022208	1	1	0	20	39	EMBA s=1 r=0 η=20 φ=39	4/1/1/1/0/20/39	0.067187	3.877903	
3287673967598370816	1	1	0	21	7	EMBA s=1 r=0 η=21 φ=7	4/1/1/1/0/21/7	0.070313	0.736311	
3287674225296408576	1	1	0	21	37	EMBA s=1 r=0 η=21 φ=37	4/1/1/1/0/21/37	0.070313	3.681554	
3287676243931037696	1	1	0	22	16	EMBA s=1 r=0 η=22 φ=16	4/1/1/1/0/22/16	0.073438	1.619884	
3287676415729729536	1	1	0	22	36	EMBA s=1 r=0 η=22 φ=36	4/1/1/1/0/22/36	0.073438	3.583379	
3287678477314031616	1	1	0	23	20	EMBA s=1 r=0 η=23 φ=20	4/1/1/1/0/23/20	0.076563	2.012583	
3287680736466829312	1	1	0	24	27	EMBA s=1 r=0 η=24 φ=27	4/1/1/1/0/24/27	0.079688	2.699806	
3287680839546044416	1	1	0	24	39	EMBA s=1 r=0 η=24 φ=39	4/1/1/1/0/24/39	0.079688	3.877903	
3287680891085651968	1	1	0	24	45	EMBA s=1 r=0 η=24 φ=45	4/1/1/1/0/24/45	0.079688	4.466952	
3287680976984997888	1	1	0	24	55	EMBA s=1 r=0 η=24 φ=55	4/1/1/1/0/24/55	0.079688	5.448700	
3287682763691393024	1	1	0	25	7	EMBA s=1 r=0 η=25 φ=7	4/1/1/1/0/25/7	0.082812	0.736311	
3287683081518972928	1	1	0	25	44	EMBA s=1 r=0 η=25 φ=44	4/1/1/1/0/25/44	0.082812	4.368777	
3287683176008253440	1	1	0	25	55	EMBA s=1 r=0 η=25 φ=55	4/1/1/1/0/25/55	0.082812	5.448700	
3287683218957926400	1	1	0	25	60	EMBA s=1 r=0 η=25 φ=60	4/1/1/1/0/25/60	0.082812	5.939574	
3287685375031508992	1	1	0	26	55	EMBA s=1 r=0 η=26 φ=55	4/1/1/1/0/26/55	0.085938	5.448700	
3287685417981181952	1	1	0	26	60	EMBA s=1 r=0 η=26 φ=60	4/1/1/1/0/26/60	0.085938	5.939574	
3287687428025876480	1	1	0	27	38	EMBA s=1 r=0 η=27 φ=38	4/1/1/1/0/27/38	0.089063	3.779729	
3287687574054764544	1	1	0	27	55	EMBA s=1 r=0 η=27 φ=55	4/1/1/1/0/27/55	0.089063	5.448700	
3287687617004437504	1	1	0	27	60	EMBA s=1 r=0 η=27 φ=60	4/1/1/1/0/27/60	0.089063	5.939574	
3287689627049132032	1	1	0	28	38	EMBA s=1 r=0 η=28 φ=38	4/1/1/1/0/28/38	0.092188	3.779729	
3287689816027693056	1	1	0	28	60	EMBA s=1 r=0 η=28 φ=60	4/1/1/1/0/28/60	0.092188	5.939574	
3287691817482452992	1	1	0	29	37	EMBA s=1 r=0 η=29 φ=37	4/1/1/1/0/29/37	0.095313	3.681554	
3287691826072387584	1	1	0	29	38	EMBA s=1 r=0 η=29 φ=38	4/1/1/1/0/29/38	0.095313	3.779729	
3287691869022060544	1	1	0	29	43	EMBA s=1 r=0 η=29 φ=43	4/1/1/1/0/29/43	0.095313	4.270603	
3287691972101275648	1	1	0	29	55	EMBA s=1 r=0 η=29 φ=55	4/1/1/1/0/29/55	0.095313	5.448700	
3287692015050948608	1	1	0	29	60	EMBA s=1 r=0 η=29 φ=60	4/1/1/1/0/29/60	0.095313	5.939574	
3287694016505708544	1	1	0	30	37	EMBA s=1 r=0 η=30 φ=37	4/1/1/1/0/30/37	0.098437	3.681554	
3287694068045316096	1	1	0	30	43	EMBA s=1 r=0 η=30 φ=43	4/1/1/1/0/30/43	0.098437	4.270603	
3287694214074204160	1	1	0	30	60	EMBA s=1 r=0 η=30 φ=60	4/1/1/1/0/30/60	0.098437	5.939574	
3287696232708833280	1	1	0	31	39	EMBA s=1 r=0 η=31 φ=39	4/1/1/1/0/31/39	0.101563	3.877903	
3287696267068571648	1	1	0	31	43	EMBA s=1 r=0 η=31 φ=43	4/1/1/1/0/31/43	0.101563	4.270603	
3287696275658506240	1	1	0	31	44	EMBA s=1 r=0 η=31 φ=44	4/1/1/1/0/31/44	0.101563	4.368777	
3287698113904508928	1	1	0	32	2	EMBA s=1 r=0 η=32 φ=2	4/1/1/1/0/32/2	0.104688	0.245437	
3287698337242808320	1	1	0	32	28	EMBA s=1 r=0 η=32 φ=28	4/1/1/1/0/32/28	0.104688	2.797981	
3287698466091827200	1	1	0	32	43	EMBA s=1 r=0 η=32 φ=43	4/1/1/1/0/32/43	0.104688	4.270603	
3287700312927764480	1	1	0	33	2	EMBA s=1 r=0 η=33 φ=2	4/1/1/1/0/33/2	0.107813	0.245437	
3287700373057306624	1	1	0	33	9	EMBA s=1 r=0 η=33 φ=9	4/1/1/1/0/33/9	0.107813	0.932660	
3287704814053490688	1	1	0	35	14	EMBA s=1 r=0 η=35 φ=14	4/1/1/1/0/35/14	0.114062	1.423534	
3287705054571659264	1	1	0	35	42	EMBA s=1 r=0 η=35 φ=42	4/1/1/1/0/35/42	0.114062	4.172428	
3287705063161593856	1	1	0	35	43	EMBA s=1 r=0 η=35 φ=43	4/1/1/1/0/35/43	0.114062	4.270603	
3287707013076746240	1	1	0	36	14	EMBA s=1 r=0 η=36 φ=14	4/1/1/1/0/36/14	0.117188	1.423534	
3287707098976092160	1	1	0	36	24	EMBA s=1 r=0 η=36 φ=24	4/1/1/1/0/36/24	0.117188	2.405282	
3287707262184849408	1	1	0	36	43	EMBA s=1 r=0 η=36 φ=43	4/1/1/1/0/36/43	0.117188	4.270603	
3287709280819478528	1	1	0	37	22	EMBA s=1 r=0 η=37 φ=22	4/1/1/1/0/37/22	0.120313	2.208932	
3287709590057123840	1	1	0	37	58	EMBA s=1 r=0 η=37 φ=58	4/1/1/1/0/37/58	0.120313	5.743224	
3287709624416862208	1	1	0	37	62	EMBA s=1 r=0 η=37 φ=62	4/1/1/1/0/37/62	0.120313	6.135923	
3287711789080379392	1	1	0	38	58	EMBA s=1 r=0 η=38 φ=58	4/1/1/1/0/38/58	0.123438	5.743224	
3287713489887428608	1	1	0	39	0	EMBA s=1 r=0 η=39 φ=0	4/1/1/1/0/39/0	0.126562	0.049087	
3287713747585466368	1	1	0	39	30	EMBA s=1 r=0 η=39 φ=30	4/1/1/1/0/39/30	0.126562	2.994330	
3287713988103634944	1	1	0	39	58	EMBA s=1 r=0 η=39 φ=58	4/1/1/1/0/39/58	0.126562	5.743224	
3287715800579833856	1	1	0	40	13	EMBA s=1 r=0 η=40 φ=13	4/1/1/1/0/40/13	0.129687	1.325359	
3287715946608721920	1	1	0	40	30	EMBA s=1 r=0 η=40 φ=30	4/1/1/1/0/40/30	0.129687	2.994330	
3287716032508067840	1	1	0	40	40	EMBA s=1 r=0 η=40 φ=40	4/1/1/1/0/40/40	0.129687	3.976078	
3287716187126890496	1	1	0	40	58	EMBA s=1 r=0 η=40 φ=58	4/1/1/1/0/40/58	0.129687	5.743224	
3287717956653416448	1	1	0	41	8	EMBA s=1 r=0 η=41 φ=8	4/1/1/1/0/41/8	0.132813	0.834486	
3287717999603089408	1	1	0	41	13	EMBA s=1 r=0 η=41 φ=13	4/1/1/1/0/41/13	0.132813	1.325359	
3287718137042042880	1	1	0	41	29	EMBA s=1 r=0 η=41 φ=29	4/1/1/1/0/41/29	0.132813	2.896156	
3287718411919949824	1	1	0	41	61	EMBA s=1 r=0 η=41 φ=61	4/1/1/1/0/41/61	0.132813	6.037748	
3287720336065298432	1	1	0	42	29	EMBA s=1 r=0 η=42 φ=29	4/1/1/1/0/42/29	0.135937	2.896156	
3287720430554578944	1	1	0	42	40	EMBA s=1 r=0 η=42 φ=40	4/1/1/1/0/42/40	0.135937	3.976078	
3287720533633794048	1	1	0	42	52	EMBA s=1 r=0 η=42 φ=52	4/1/1/1/0/42/52	0.135937	5.154175	
3287722629577834496	1	1	0	43	40	EMBA s=1 r=0 η=43 φ=40	4/1/1/1/0/43/40	0.139062	3.976078	
3287725008989716480	1	1	0	44	61	EMBA s=1 r=0 η=44 φ=61	4/1/1/1/0/44/61	0.142187	6.037748	
3287727053394149376	1	1	0	45	43	EMBA s=1 r=0 η=45 φ=43	4/1/1/1/0/45/43	0.145312	4.270603	
3287727216602906624	1	1	0	45	62	EMBA s=1 r=0 η=45 φ=62	4/1/1/1/0/45/62	0.145312	6.135923	
3287731125023145984	1	1	0	47	5	EMBA s=1 r=0 η=47 φ=5	4/1/1/1/0/47/5	0.151562	0.539961	
3287733341226270720	1	1	0	48	7	EMBA s=1 r=0 η=48 φ=7	4/1/1/1/0/48/7	0.154688	0.736311	
3287733581744439296	1	1	0	48	35	EMBA s=1 r=0 η=48 φ=35	4/1/1/1/0/48/35	0.154688	3.485204	
3287733633284046848	1	1	0	48	41	EMBA s=1 r=0 η=48 φ=41	4/1/1/1/0/48/41	0.154688	4.074253	
3287733650463916032	1	1	0	48	43	EMBA s=1 r=0 η=48 φ=43	4/1/1/1/0/48/43	0.154688	4.270603	
3287733736363261952	1	1	0	48	53	EMBA s=1 r=0 η=48 φ=53	4/1/1/1/0/48/53	0.154688	5.252350	
3287735720638152704	1	1	0	49	28	EMBA s=1 r=0 η=49 φ=28	4/1/1/1/0/49/28	0.157812	2.797981	
3287735780767694848	1	1	0	49	35	EMBA s=1 r=0 η=49 φ=35	4/1/1/1/0/49/35	0.157812	3.485204	
3287737722092912640	1	1	0	50	5	EMBA s=1 r=0 η=50 φ=5	4/1/1/1/0/50/5	0.160937	0.539961	
3287737859531866112	1	1	0	50	21	EMBA s=1 r=0 η=50 φ=21	4/1/1/1/0/50/21	0.160937	2.110758	
3287738082870165504	1	1	0	50	47	EMBA s=1 r=0 η=50 φ=47	4/1/1/1/0/50/47	0.160937	4.663302	
3287738100050034688	1	1	0	50	49	EMBA s=1 r=0 η=50 φ=49	4/1/1/1/0/50/49	0.160937	4.859651	
3287739964065841152	1	1	0	51	10	EMBA s=1 r=0 η=51 φ=10	4/1/1/1/0/51/10	0.164063	1.030835	
3287740118684663808	1	1	0	51	28	EMBA s=1 r=0 η=51 φ=28	4/1/1/1/0/51/28	0.164063	2.797981	
3287740307663224832	1	1	0	51	50	EMBA s=1 r=0 η=51 φ=50	4/1/1/1/0/51/50	0.164063	4.957826	
3287740324843094016	1	1	0	51	52	EMBA s=1 r=0 η=51 φ=52	4/1/1/1/0/51/52	0.164063	5.154175	
3287742163089096704	1	1	0	52	10	EMBA s=1 r=0 η=52 φ=10	4/1/1/1/0/52/10	0.167187	1.030835	
3287742317707919360	1	1	0	52	28	EMBA s=1 r=0 η=52 φ=28	4/1/1/1/0/52/28	0.167187	2.797981	
3287742506686480384	1	1	0	52	50	EMBA s=1 r=0 η=52 φ=50	4/1/1/1/0/52/50	0.167187	4.957826	
3287744353522417664	1	1	0	53	9	EMBA s=1 r=0 η=53 φ=9	4/1/1/1/0/53/9	0.170313	0.932660	
3287744362112352256	1	1	0	53	10	EMBA s=1 r=0 η=53 φ=10	4/1/1/1/0/53/10	0.170313	1.030835	
3287744602630520832	1	1	0	53	38	EMBA s=1 r=0 η=53 φ=38	4/1/1/1/0/53/38	0.170313	3.779729	
3287744705709735936	1	1	0	53	50	EMBA s=1 r=0 η=53 φ=50	4/1/1/1/0/53/50	0.170313	4.957826	
3287744765839278080	1	1	0	53	57	EMBA s=1 r=0 η=53 φ=57	4/1/1/1/0/53/57	0.170313	5.645049	
3287746561135607808	1	1	0	54	10	EMBA s=1 r=0 η=54 φ=10	4/1/1/1/0/54/10	0.173437	1.030835	
3287746604085280768	1	1	0	54	15	EMBA s=1 r=0 η=54 φ=15	4/1/1/1/0/54/15	0.173437	1.521709	
3287746801653776384	1	1	0	54	38	EMBA s=1 r=0 η=54 φ=38	4/1/1/1/0/54/38	0.173437	3.779729	
3287746964862533632	1	1	0	54	57	EMBA s=1 r=0 η=54 φ=57	4/1/1/1/0/54/57	0.173437	5.645049	
3287748760158863360	1	1	0	55	10	EMBA s=1 r=0 η=55 φ=10	4/1/1/1/0/55/10	0.176562	1.030835	
3287748777338732544	1	1	0	55	12	EMBA s=1 r=0 η=55 φ=12	4/1/1/1/0/55/12	0.176562	1.227185	
3287748871828013056	1	1	0	55	23	EMBA s=1 r=0 η=55 φ=23	4/1/1/1/0/55/23	0.176562	2.307107	
3287749017856901120	1	1	0	55	40	EMBA s=1 r=0 η=55 φ=40	4/1/1/1/0/55/40	0.176562	3.976078	
3287749163885789184	1	1	0	55	57	EMBA s=1 r=0 η=55 φ=57	4/1/1/1/0/55/57	0.176562	5.645049	
3287750959182118912	1	1	0	56	10	EMBA s=1 r=0 η=56 φ=10	4/1/1/1/0/56/10	0.179688	1.030835	
3287750967772053504	1	1	0	56	11	EMBA s=1 r=0 η=56 φ=11	4/1/1/1/0/56/11	0.179688	1.129010	
3287750976361988096	1	1	0	56	12	EMBA s=1 r=0 η=56 φ=12	4/1/1/1/0/56/12	0.179688	1.227185	
